LOCATION_ID,NAME,NAME_CODE,LOCATIONTYPE_ID,SOURCE_LOCATIONTYPE_NAME
6213,ZEIGLER,,1006,CITY
6214,GLENDALE,,1006,CITY
6215,MONTGOMERY,,1006,CITY
6216,AMBOY,,1006,CITY
6217,GREENSBURG,,1006,CITY
6218,ROCHELLE,,1006,CITY
6219,ASHTON,,1006,CITY
6220,GOSPORT,,1006,CITY
6221,HELTONVILLE,,1006,CITY
6222,CRESTON,,1006,CITY
6223,HANOVER,,1006,CITY
6224,CHADWICK,,1006,CITY
6225,HOPE,,1006,CITY
6226,LANARK,,1006,CITY
6227,HAZLETON,,1006,CITY
6228,COLETA,,1006,CITY
6229,JASONVILLE,,1006,CITY
6230,DIXON,,1006,CITY
6231,LEXINGTON,,1006,CITY
6232,GRAND DETOUR,,1006,CITY
6233,METASVILLE,,1006,CITY
6234,LYONS,,1006,CITY
6235,MAXEYS,,1006,CITY
6236,MADISON,,1006,CITY
6237,MAYSVILLE,,1006,CITY
6238,DILLSBORO,,1006,CITY
6239,MEDORA,,1006,CITY
6240,MORGANTOWN,,1006,CITY
6241,MILAN,,1006,CITY
6242,MONROE CITY,,1006,CITY
6243,MOORES HILL,,1006,CITY
6244,MITCHELL,,1006,CITY
6245,MAZON,,1006,CITY
6246,GENOA,,1006,CITY
6247,NAPOLEON,,1006,CITY
6248,NASHVILLE,,1006,CITY
6249,SYCAMORE,,1006,CITY
6250,SHAFTSBURG,,1006,CITY
6251,PERRY,,1006,CITY
6252,HINCKLEY,,1006,CITY
6253,ODON,,1006,CITY
6254,SUNFIELD,,1006,CITY
6255,OAKTOWN,,1006,CITY
6256,HOOPPOLE,,1006,CITY
6257,SPRINGPORT,,1006,CITY
6258,TAMPICO,,1006,CITY
6259,ORLEANS,,1006,CITY
6260,STOCKBRIDGE,,1006,CITY
6261,HARMON,,1006,CITY
6262,WEBBERVILLE,,1006,CITY
6263,OWENSBURG,,1006,CITY
6264,KIRKLAND,,1006,CITY
6265,STANFORD,,1006,CITY
6266,WACOUSTA,,1006,CITY
6267,GRAND LEDGE,,1006,CITY
6268,PAOLI,,1006,CITY
6269,LEAF RIVER,,1006,CITY
6270,WALDRON,,1006,CITY
6271,PLAINVILLE,,1006,CITY
6272,WILLIAMSTON,,1006,CITY
6273,LYNDON,,1006,CITY
6274,PATRICKSBURG,,1006,CITY
6275,MALTA,,1006,CITY
6276,REDDINGTON,,1006,CITY
6277,MAPLE PARK,,1006,CITY
6278,ADA,,1006,CITY
6279,SALEM,,1006,CITY
6280,MILLEDGEVILLE,,1006,CITY
6281,ADAMSVILLE,,1006,CITY
6282,MONROE CENTER,,1006,CITY
6283,SCOTTSBURG,,1006,CITY
6284,AUGUSTA,,1006,CITY
6285,MORRISON,,1006,CITY
6286,SCIPIO,,1006,CITY
6287,BATTLE CREEK,,1006,CITY
6288,MOUNT CARROLL,,1006,CITY
6289,ALBA,,1006,CITY
6290,SMITHVILLE,,1006,CITY
6291,LAKE OF THE NORTH,,1006,CITY
6292,MOUNT MORRIS,,1006,CITY
6293,ALLENDALE,,1006,CITY
6294,NELSON,,1006,CITY
6295,ALDEN,,1006,CITY
6296,OREGON,,1006,CITY
6297,BELLAIRE,,1006,CITY
6298,ALLEGAN,,1006,CITY
6299,POLO,,1006,CITY
6300,SPENCER,,1006,CITY
6301,PROPHETSTOWN,,1006,CITY
6302,ALANSON,,1006,CITY
6303,SUBLETTE,,1006,CITY
6304,ALTO,,1006,CITY
6305,MARTIN,,1006,CITY
6306,SHABBONA,,1006,CITY
6307,AMBLE,,1006,CITY
6308,SHANNON,,1006,CITY
6309,ATHENS,,1006,CITY
6310,STERLING,,1006,CITY
6311,MCDOWELL,,1006,CITY
6312,POINT AUX PINS,,1006,CITY
6313,MIDDLESBORO,,1006,CITY
6314,BUCHANAN,,1006,CITY
6315,MIDWAY,,1006,CITY
6316,BUCKLEY,,1006,CITY
6317,VERSAILLES,,1006,CITY
6318,BEULAH,,1006,CITY
6319,MEADS,,1006,CITY
6320,CULLODEN,,1006,CITY
6321,BIG RAPIDS,,1006,CITY
6322,BLOOMINGDALE,,1006,CITY
6323,BELDING,,1006,CITY
6324,STEWARD,,1006,CITY
6325,VINCENNES TOWNSHIP,,1006,CITY
6326,MILLERSBURG,,1006,CITY
6327,BALDWIN,,1006,CITY
6328,VERSAILLES,,1006,CITY
6329,SAVANNA,,1006,CITY
6330,MANCHESTER,,1006,CITY
6331,CADILLAC,,1006,CITY
6332,WASHINGTON,,1006,CITY
6333,MONTICELLO,,1006,CITY
6334,WILLIAMS,,1006,CITY
6335,BELLEVUE,,1006,CITY
6336,MOUSIE,,1006,CITY
6337,WORTHINGTON,,1006,CITY
6338,THOMAS (BUREAU),,1006,CITY
6339,BANFIELD,,1006,CITY
6340,WESTPORT,,1006,CITY
6341,THOMSON,,1006,CITY
6342,BOYNE FALLS,,1006,CITY
6343,WHEATLAND,,1006,CITY
6344,BANGOR,,1006,CITY
6345,CEDAR LAKE,,1006,CITY
6346,BENTON HARBOR,,1006,CITY
6347,WATERMAN,,1006,CITY
6348,ARROWSMITH,,1006,CITY
6349,MOUNT OLIVET,,1006,CITY
6350,MT. STERLING,,1006,CITY
6351,ATLANTA,,1006,CITY
6352,MOUNT VERNON,,1006,CITY
6353,MAYS LICK,,1006,CITY
6354,BOYNE CITY,,1006,CITY
6355,BEASON,,1006,CITY
6356,MAYSVILLE,,1006,CITY
6357,BORCULO,,1006,CITY
6358,PANOLA,,1006,CITY
6359,DEMOTTE,,1006,CITY
6360,BELLFLOWER,,1006,CITY
6361,HOLLAND,,1006,CITY
6362,NANCY,,1006,CITY
6363,HEBRON,,1006,CITY
6364,BARODA,,1006,CITY
6365,PALMETTO,,1006,CITY
6366,BRIDGMAN,,1006,CITY
6367,EAST CHICAGO,,1006,CITY
6368,NICHOLASVILLE,,1006,CITY
6369,PENDERGRASS,,1006,CITY
6370,NEON,,1006,CITY
6371,PINE MOUNTAIN,,1006,CITY
6372,BEAR LAKE,,1006,CITY
6373,BURR OAK,,1006,CITY
6374,OLIVE HILL,,1006,CITY
6375,PEACHTREE CITY,,1006,CITY
6376,STURGIS,,1006,CITY
6377,ONEIDA,,1006,CITY
6378,BRONSON,,1006,CITY
6379,POWDER SPRINGS,,1006,CITY
6380,OWINGSVILLE,,1006,CITY
6381,COLDWATER,,1006,CITY
6382,BERRIEN SPRINGS,,1006,CITY
6383,RAYLE,,1006,CITY
6384,ROCKMART,,1006,CITY
6385,SHIRLEY,,1006,CITY
6386,BRETHREN,,1006,CITY
6387,PARIS,,1006,CITY
6388,RANGER,,1006,CITY
6389,BRUTUS,,1006,CITY
6390,PINEVILLE,,1006,CITY
6391,ROME,,1006,CITY
6392,PINE KNOT,,1006,CITY
6393,HIGHLAND,,1006,CITY
6394,HAMMOND,,1006,CITY
6395,PAINT LICK,,1006,CITY
6396,ROOPVILLE,,1006,CITY
6397,PIPPA PASSES,,1006,CITY
6398,ROSWELL,,1006,CITY
6399,BURLINGTON,,1006,CITY
6400,CABERY,,1006,CITY
6401,PERRYVILLE,,1006,CITY
6402,FAIRBURY,,1006,CITY
6403,BYRON CENTER,,1006,CITY
6404,LAKE OF THE FOUR SEA,,1006,CITY
6405,CHENOA,,1006,CITY
6406,PITTSBURG,,1006,CITY
6407,LAKE VILLAGE,,1006,CITY
6408,CARR,,1006,CITY
6409,CHATSWORTH,,1006,CITY
6410,LOWELL,,1006,CITY
6411,COOKSVILLE,,1006,CITY
6412,TOWANDA,,1006,CITY
6413,COLFAX,,1006,CITY
6414,CEDAR SPRINGS,,1006,CITY
6415,CULLOM,,1006,CITY
6416,COLDWATER LAKE,,1006,CITY
6417,CLINTON,,1006,CITY
6418,RUSSELL,,1006,CITY
6419,RUTLEDGE,,1006,CITY
6421,ROYALTON,,1006,CITY
6422,CEDAR,,1006,CITY
6423,CARLOCK,,1006,CITY
6424,RIVERDALE,,1006,CITY
6426,SCIENCE HILL,,1006,CITY
6427,CHEBOYGAN,,1006,CITY
6428,MOUNT AYR,,1006,CITY
6429,CORNELL,,1006,CITY
6430,ROYSTON,,1006,CITY
6431,SADIEVILLE,,1006,CITY
6432,ROSELAWN,,1006,CITY
6433,CROPSEY,,1006,CITY
6434,DYER,,1006,CITY
6435,SOCIAL CIRCLE,,1006,CITY
6436,DANVERS,,1006,CITY
6437,SHELBY,,1006,CITY
6438,DOWNS,,1006,CITY
6439,CHIPPEWA LAKE,,1006,CITY
6440,SUCHES,,1006,CITY
6441,SHARPSBURG,,1006,CITY
6442,ST JOHN,,1006,CITY
6443,CHARLEVOIX,,1006,CITY
6444,SENOIA,,1006,CITY
6445,ELKHART,,1006,CITY
6446,WHITING,,1006,CITY
6447,SALT LICK,,1006,CITY
6448,CALEDONIA,,1006,CITY
6449,SMYRNA,,1006,CITY
7502,INDUSTRY,,1006,CITY
7503,KNOXVILLE,,1006,CITY
7504,KIRKWOOD,,1006,CITY
7505,LA FAYETTE,,1006,CITY
7506,LONDON MILLS,,1006,CITY
7507,LOMAX,,1006,CITY
7508,LITTLETON,,1006,CITY
7509,MAQUON,,1006,CITY
7510,NAUVOO,,1006,CITY
7511,NIOTA,,1006,CITY
7512,PLYMOUTH,,1006,CITY
7513,PRAIRIE CITY,,1006,CITY
7514,RARITAN,,1006,CITY
7515,ROSEVILLE,,1006,CITY
7516,SMITHSHIRE,,1006,CITY
7517,STRONGHURST,,1006,CITY
7518,SUTTER,,1006,CITY
7519,SWAN CREEK,,1006,CITY
7520,VERMONT,,1006,CITY
7521,WATAGA,,1006,CITY
7522,WILLIAMSFIELD,,1006,CITY
7523,WARSAW,,1006,CITY
7524,ALBION,,1006,CITY
7525,MOUNT CARMEL,,1006,CITY
7526,ALLENDALE,,1006,CITY
7527,ANNAPOLIS,,1006,CITY
7528,HUTSONVILLE,,1006,CITY
7529,BIBLE GROVE,,1006,CITY
7530,BELLMONT,,1006,CITY
7531,BROUGHTON,,1006,CITY
7532,DAHLGREN,,1006,CITY
7533,BELLE PRAIRIE,,1006,CITY
7534,BELLE RIVE,,1006,CITY
7535,BLAIRSVILLE (HAMILTON),,1006,CITY
7536,BIRDS,,1006,CITY
7537,BROWNS,,1006,CITY
7538,BURNT PRAIRIE,,1006,CITY
7539,BRIDGEPORT,,1006,CITY
7540,CHAUNCEY,,1006,CITY
7541,CALHOUN,,1006,CITY
7542,CLAREMONT,,1006,CITY
7543,CRISP,,1006,CITY
7544,CROSSVILLE,,1006,CITY
7545,CLAY CITY,,1006,CITY
7546,FLORA,,1006,CITY
7547,DALE,,1006,CITY
7548,DUNDAS,,1006,CITY
7549,ENFIELD,,1006,CITY
7550,FLAT ROCK,,1006,CITY
7551,GEFF,,1006,CITY
7552,GRAYVILLE,,1006,CITY
7553,HARDINVILLE,,1006,CITY
7554,MAUNIE,,1006,CITY
7555,MCLEANSBORO,,1006,CITY
7556,MACEDONIA,,1006,CITY
7557,MOUNT ERIE,,1006,CITY
7558,NOBLE,,1006,CITY
7559,NEW HAVEN,,1006,CITY
7560,HICKEY,,1006,CITY
7561,MIDDLEBURG,,1006,CITY
7562,HIGH SPRINGS,,1006,CITY
7563,JENNINGS,,1006,CITY
7564,BROOKER,,1006,CITY
7565,CHASSAHOWITZKA,,1006,CITY
7566,CRYSTAL RIVER,,1006,CITY
7567,OVIEDO,,1006,CITY
7568,SANFORD,,1006,CITY
7569,COCOA BEACH,,1006,CITY
7570,COCOA,,1006,CITY
7571,DE BARY,,1006,CITY
7572,EATONVILLE,,1006,CITY
7573,GENEVA,,1006,CITY
7574,LAKE MARY,,1006,CITY
7575,MELBOURNE,,1006,CITY
7576,UNION MILLS,,1006,CITY
7577,ORLDNDO,,1006,CITY
7578,WINTER HAVEN,,1006,CITY
7579,WINDERMERE,,1006,CITY
7580,PALM BAY,,1006,CITY
7581,ROCKLEDGE,,1006,CITY
7582,TITUSVILLE,,1006,CITY
7583,LAKE BUENA VISTA,,1006,CITY
7584,APOPKA,,1006,CITY
7585,CASSELBERRY,,1006,CITY
7586,KENANSVILLE,,1006,CITY
7587,LAKE HELEN,,1006,CITY
7588,ORANGE CITY,,1006,CITY
7589,REYNOLDS,,1006,CITY
7590,MONTVERDE,,1006,CITY
7591,ST CLOUD,,1006,CITY
7592,SHIPSHEWANNA,,1006,CITY
7593,SOUTH MILFORD,,1006,CITY
7594,SYRACUSE,,1006,CITY
7595,BOCA RATON,,1006,CITY
7596,TIPPECANOE,,1006,CITY
7597,TOPEKA,,1006,CITY
7598,POMPANO BEACH,,1006,CITY
7599,BOYNTON BEACH,,1006,CITY
7600,DELRAY BEACH,,1006,CITY
7601,DEERFIELD BEACH,,1006,CITY
7602,FT LAUDERDALE,,1006,CITY
7603,CRAIGVILLE,,1006,CITY
7604,CHURUBUSCO,,1006,CITY
7605,CLAYPOOL,,1006,CITY
7606,CORUNNA,,1006,CITY
7607,PLANTATION,,1006,CITY
7608,FREMONT,,1006,CITY
7609,HALLANDALE,,1006,CITY
7610,HOWELL TOWNSHIP,,1006,CITY
7611,IDA,,1006,CITY
7612,IMLAY CITY,,1006,CITY
7613,HOLLYWOOD,,1006,CITY
7614,MEDLEY,,1006,CITY
7615,NORTH DADE,,1006,CITY
7616,PERRINE,,1006,CITY
7617,BIG PINE,,1006,CITY
7618,KEY WEST,,1006,CITY
7619,SAN PIERRE,,1006,CITY
7620,FT. LAUDERDALE,,1006,CITY
7621,SUNRISE,,1006,CITY
7622,HIALEAH,,1006,CITY
7623,HOMESTEAD,,1006,CITY
7624,ISLAMORADA,,1006,CITY
7625,KEY LARGO,,1006,CITY
7626,MILE MARKER 102,,1006,CITY
7627,CORAL GABLES,,1006,CITY
7628,MIAMI BEACH,,1006,CITY
7629,OPA LOCKA,,1006,CITY
7630,MARATHON,,1006,CITY
7631,NORTH MIAMI BEACH,,1006,CITY
7632,KIRKLIN,,1006,CITY
7633,LADOGA,,1006,CITY
7634,LA FONTAINE,,1006,CITY
7635,LAPEL,,1006,CITY
7636,LEBANON,,1006,CITY
7637,NORTH MIAMI,,1006,CITY
7638,LUCERNE,,1006,CITY
7639,NORTH KEY LARGO,,1006,CITY
7640,WALNUT HILL,,1006,CITY
7641,ARCADIA,,1006,CITY
7642,AVON PARK,,1006,CITY
7643,BOWLING GREEN,,1006,CITY
7644,FORT MEADE,,1006,CITY
7645,LAKE PLACID,,1006,CITY
7646,SUGARLOAF KEY,,1006,CITY
7647,FORT MYERS,,1006,CITY
7648,BELLE GLADE,,1006,CITY
6750,HOBOKEN,,1006,CITY
6751,MOSSVILLE,,1006,CITY
6752,NAHUNTA,,1006,CITY
6753,HORTENSE,,1006,CITY
6754,NORTH PEKIN,,1006,CITY
6755,HAZLEHURST,,1006,CITY
6756,JESUP,,1006,CITY
6757,OHIO,,1006,CITY
6758,JOHNSON CORNER,,1006,CITY
6759,JEKYLL ISLAND,,1006,CITY
6760,KELLER,,1006,CITY
6761,LUDOWICI,,1006,CITY
6762,LUMBER CITY,,1006,CITY
6763,LEXSY,,1006,CITY
6764,LYONS,,1006,CITY
6765,MIDWAY,,1006,CITY
6766,MOUNT VERNON,,1006,CITY
6767,NICHOLLS,,1006,CITY
6768,GALESBURG,,1006,CITY
6769,GALIEN,,1006,CITY
6770,NEVILS,,1006,CITY
6771,GLENN,,1006,CITY
6772,ODUM,,1006,CITY
6773,GANGES,,1006,CITY
6774,OAK PARK,,1006,CITY
6775,GREENVILLE,,1006,CITY
6776,PATTERSON,,1006,CITY
6777,GRAND HAVEN,,1006,CITY
6778,GRANT,,1006,CITY
6779,GRATTAN,,1006,CITY
6780,POOLER,,1006,CITY
6781,GRAWN,,1006,CITY
6782,PEARSON,,1006,CITY
6783,HART,,1006,CITY
6784,PORTAL,,1006,CITY
6785,REIDSVILLE,,1006,CITY
6786,REGISTER,,1006,CITY
6787,STATESBORO,,1006,CITY
6788,AUBURN,,1006,CITY
6789,RICHMOND HILL,,1006,CITY
6790,HICKORY CORNERS,,1006,CITY
6791,RINCON,,1006,CITY
6792,BAD AXE,,1006,CITY
6793,SCREVEN,,1006,CITY
6794,SOPERTON,,1006,CITY
6795,SPRINGFIELD,,1006,CITY
6796,PRINCEVILLE,,1006,CITY
6797,SAPELO ISLAND,,1006,CITY
6798,ST SIMONS ISLAND,,1006,CITY
6799,HOLTON,,1006,CITY
6800,HAMILTON,,1006,CITY
6801,PUTNAM,,1006,CITY
6802,HONOR,,1006,CITY
6803,ST GEORGE,,1006,CITY
6804,LAKE ANN,,1006,CITY
6805,SOUTH GUYTON,,1006,CITY
6806,HOPKINS,,1006,CITY
6807,SECOR,,1006,CITY
6808,ST. MARYS,,1006,CITY
6809,HARTFORD,,1006,CITY
6810,SHEFFIELD,,1006,CITY
6811,HARBOR SPRINGS,,1006,CITY
6812,STILSON,,1006,CITY
6813,HARRIETTA,,1006,CITY
6814,SUMMUM,,1006,CITY
6815,HASTINGS,,1006,CITY
6816,SAN JOSE,,1006,CITY
6817,HESPERIA,,1006,CITY
6818,SUNNYLAND,,1006,CITY
6819,SPRING BAY,,1006,CITY
6820,HOWARD CITY,,1006,CITY
6821,HOXEYVILLE,,1006,CITY
6822,SOUTH PEKIN,,1006,CITY
6823,INDIAN RIVER,,1006,CITY
6824,SPARLAND,,1006,CITY
6825,IONIA,,1006,CITY
6826,SPRING VALLEY,,1006,CITY
6827,IRONS,,1006,CITY
6828,ST DAVID,,1006,CITY
6829,TABLE GROVE,,1006,CITY
6830,JAMESTOWN,,1006,CITY
6831,TALBOTT,,1006,CITY
6832,KINGSLEY,,1006,CITY
6833,TOULON,,1006,CITY
6834,KALKASKA,,1006,CITY
6835,TOPEKA,,1006,CITY
6836,TRIVOLI,,1006,CITY
6837,TREMONT,,1006,CITY
6838,TISKILWA,,1006,CITY
6839,VARNA,,1006,CITY
6840,WASHINGTON,,1006,CITY
6841,WEST BROOKLYN,,1006,CITY
6842,WALNUT,,1006,CITY
6843,WASHBURN,,1006,CITY
6844,WASHINGTON TOWNSHIP (TAZE,,1006,CITY
6845,WYOMING,,1006,CITY
6846,WYANET,,1006,CITY
6847,YATES CITY,,1006,CITY
6848,ALVIN,,1006,CITY
6849,ROSSVILLE,,1006,CITY
6850,ARMSTRONG,,1006,CITY
6852,BUCKLEY,,1006,CITY
6853,PAXTON,,1006,CITY
6854,LACEY,,1006,CITY
6855,BONDVILLE,,1006,CITY
6857,BEMENT,,1006,CITY
6858,LUDINGTON,,1006,CITY
6859,MONTICELLO,,1006,CITY
6860,BROADLANDS,,1006,CITY
6862,LAKE CITY,,1006,CITY
6863,BISMARCK,,1006,CITY
6864,LAKE LEELANAU,,1006,CITY
6865,LAKE ODESSA,,1006,CITY
6866,TAYLORVILLE,,1006,CITY
6867,LE ROY,,1006,CITY
6868,DANVILLE,,1006,CITY
6869,SYLVANIA,,1006,CITY
6870,LUTHER,,1006,CITY
6871,TYBEE ISLAND,,1006,CITY
6872,LEVERING,,1006,CITY
6873,LOWELL,,1006,CITY
6874,UVALDA,,1006,CITY
6875,LAWRENCE,,1006,CITY
6876,VIDALIA,,1006,CITY
6877,LAWTON,,1006,CITY
6878,MARION,,1006,CITY
6879,WILLACOOCHEE,,1006,CITY
6880,MARTIN,,1006,CITY
6881,MCBAIN,,1006,CITY
6882,MACKINAW CITY,,1006,CITY
6883,MACATAWA PARK,,1006,CITY
6884,MECOSTA,,1006,CITY
6885,MIDDLEVILLE,,1006,CITY
6886,WAYNESVILLE,,1006,CITY
6887,MANCELONA,,1006,CITY
6888,MENDON,,1006,CITY
6889,COLLISON,,1006,CITY
6890,MANISTEE,,1006,CITY
6891,CHAMPAIGN TOWNSHIP,,1006,CITY
6892,MANTON,,1006,CITY
6893,CATLIN,,1006,CITY
6894,MOLINE,,1006,CITY
6895,CHENEYVILLE,,1006,CITY
6896,MARCELLUS,,1006,CITY
6897,HOOPESTON,,1006,CITY
6898,MORLEY,,1006,CITY
6899,MARNE,,1006,CITY
6900,MERRITT,,1006,CITY
6901,MARSHALL,,1006,CITY
6902,MESICK,,1006,CITY
6903,ELLIOTT,,1006,CITY
6904,EAST LYNN,,1006,CITY
6905,FAIRMOUNT,,1006,CITY
6906,FLATVILLE,,1006,CITY
6907,FISHER,,1006,CITY
6908,MAHOMET,,1006,CITY
6909,FOOSLAND,,1006,CITY
6910,FITHIAN,,1006,CITY
6911,GIBSON CITY,,1006,CITY
6912,GIFFORD,,1006,CITY
6913,GEORGETOWN,,1006,CITY
6914,HENNING,,1006,CITY
6915,MUSKEGON HEIGHTS,,1006,CITY
6916,HOMER,,1006,CITY
6917,MOORESTOWN,,1006,CITY
6918,MATTAWAN,,1006,CITY
6919,INDIANOLA,,1006,CITY
6920,IVESDALE,,1006,CITY
6921,TOLONO,,1006,CITY
6922,NORTHPORT,,1006,CITY
6923,LUDLOW,,1006,CITY
6924,NORTON SHORES,,1006,CITY
6925,LODA,,1006,CITY
6926,NEWAYGO,,1006,CITY
6927,NEW BUFFALO,,1006,CITY
6928,MELVIN,,1006,CITY
6929,OLD MISSION,,1006,CITY
6930,MANSFIELD,,1006,CITY
6931,OLIVET,,1006,CITY
6932,ONEKAMA,,1006,CITY
6933,NEWMAN,,1006,CITY
6934,ORLEANS,,1006,CITY
6935,OGDEN,,1006,CITY
6936,OSHTEMO,,1006,CITY
6937,OAKWOOD,,1006,CITY
6938,LILBURN,,1006,CITY
6939,PHILO,,1006,CITY
6940,OTSEGO,,1006,CITY
6941,PENFIELD,,1006,CITY
6942,PULLMAN,,1006,CITY
6943,APPLING,,1006,CITY
6944,PEACH ORCHARD TOWNSHIP (F,,1006,CITY
6945,PLAINWELL,,1006,CITY
6946,PESOTUM,,1006,CITY
6947,BARTOW,,1006,CITY
6948,PELLSTON,,1006,CITY
6949,POTOMAC,,1006,CITY
6950,GIBSON,,1006,CITY
6951,PINE LAKE,,1006,CITY
6952,THOMSON,,1006,CITY
6953,HEPHZIBAH,,1006,CITY
6954,PENTWATER,,1006,CITY
6955,ROBERTS,,1006,CITY
6956,HARLEM,,1006,CITY
6957,RIDGE FARM,,1006,CITY
6958,LOUISVILLE,,1006,CITY
6959,RANKIN,,1006,CITY
6960,WAYNESBORO,,1006,CITY
6961,MIDVILLE,,1006,CITY
6962,MILLEN,,1006,CITY
6963,PAW PAW,,1006,CITY
6964,SPARTA,,1006,CITY
6965,ROYAL,,1006,CITY
6966,QUINCY,,1006,CITY
6967,SARDIS,,1006,CITY
6968,SIBLEY,,1006,CITY
6969,ROCKFORD,,1006,CITY
6970,SWAINSBORO,,1006,CITY
6971,SIDELL,,1006,CITY
6972,SIDNEY,,1006,CITY
6973,SADORUS,,1006,CITY
6974,RICHLAND,,1006,CITY
6975,TWIN CITY,,1006,CITY
6976,ST JOSEPH,,1006,CITY
6977,REED CITY,,1006,CITY
6978,WADLEY,,1006,CITY
6979,SEYMOUR,,1006,CITY
6980,RAVENNA,,1006,CITY
6981,WRENS,,1006,CITY
6982,THOMASBORO,,1006,CITY
6983,RIVERSIDE,,1006,CITY
6984,NORWOOD,,1006,CITY
6985,WARRENTON,,1006,CITY
6986,SOUTH BOARDMAN,,1006,CITY
6987,SCHOOLCRAFT,,1006,CITY
6988,THAWVILLE,,1006,CITY
6989,SCOTTS,,1006,CITY
6990,VILLA GROVE,,1006,CITY
6991,SCOTTVILLE,,1006,CITY
6992,ABBEVILLE,,1006,CITY
6993,WESTVILLE,,1006,CITY
6994,ALBANY,,1006,CITY
6995,SAND LAKE,,1006,CITY
6996,ARGENTA,,1006,CITY
6997,SAUGATUCK,,1006,CITY
6998,DECATUR,,1006,CITY
6999,ADEL,,1006,CITY
7000,MOUNT ZION,,1006,CITY
7001,VALDOSTA,,1006,CITY
7002,SHELBY,,1006,CITY
7003,ASHLAND,,1006,CITY
7004,SPARTA,,1006,CITY
7005,ATHENS,,1006,CITY
7006,SISTER LAKES,,1006,CITY
7007,AUBURN,,1006,CITY
7008,VIRDEN,,1006,CITY
7009,SARANAC,,1006,CITY
7010,BUFFALO,,1006,CITY
7011,SUTTONS BAY,,1006,CITY
7012,BLUE MOUND,,1006,CITY
7013,ST JAMES,,1006,CITY
7014,ST JOSEPH,,1006,CITY
7015,BETHANY,,1006,CITY
7016,CHANDLERVILLE,,1006,CITY
7017,CHATHAM,,1006,CITY
7018,CHESTNUT,,1006,CITY
7019,MOUNT PULASKI,,1006,CITY
7020,CISCO,,1006,CITY
7021,STANWOOD,,1006,CITY
7022,CANTRALL,,1006,CITY
7023,SAWYER,,1006,CITY
7024,CERRO GORDO,,1006,CITY
7025,THREE OAKS,,1006,CITY
7026,TEKONSHA,,1006,CITY
7027,TWIN LAKE,,1006,CITY
7028,ALAPAHA,,1006,CITY
7029,AMERICUS,,1006,CITY
7030,DE LAND,,1006,CITY
7031,ARLINGTON,,1006,CITY
7032,DALTON CITY,,1006,CITY
7033,DIVERNON,,1006,CITY
7034,ASHBURN,,1006,CITY
7035,ELWIN,,1006,CITY
7036,ATTAPULGUS,,1006,CITY
7037,BARWICK,,1006,CITY
7038,GREENVIEW,,1006,CITY
7039,MASON CITY,,1006,CITY
7040,GIRARD,,1006,CITY
7041,BACONTON,,1006,CITY
7042,TRUFANT,,1006,CITY
7043,HAMMOND,,1006,CITY
7044,BLUFFTON,,1006,CITY
7045,DAWSON,,1006,CITY
7046,TORCH RIVER,,1006,CITY
7047,BLAKELY,,1006,CITY
7048,HARRISTOWN,,1006,CITY
7049,TUSTIN,,1006,CITY
7050,HARRISTOWN TOWNSHIP,,1006,CITY
5705,SEMINOLE,,1006,CITY
5706,BEAUFORT,,1006,CITY
5707,SANFORD,,1006,CITY
5708,TENNESSEE RIDGE,,1006,CITY
5709,STANTON,,1006,CITY
5710,WINNETKA,,1006,CITY
5711,TRIUNE,,1006,CITY
5712,ST CHARLES,,1006,CITY
5713,URIAH,,1006,CITY
5714,WARRENVILLE,,1006,CITY
5715,ST HELEN,,1006,CITY
5716,KENNEDY,,1006,CITY
5717,WESTCHESTER,,1006,CITY
5718,MILLPORT,,1006,CITY
5719,VIOLA,,1006,CITY
5720,ST LOUIS,,1006,CITY
5721,VANLEER,,1006,CITY
5722,GREENWOOD,,1006,CITY
5723,COLUMBUS,,1006,CITY
5724,WOODBURY,,1006,CITY
5725,STANDISH,,1006,CITY
5726,WOODLAND,,1006,CITY
5727,STERLING,,1006,CITY
5728,SMITHS,,1006,CITY
5729,SIX LAKES,,1006,CITY
5730,YORKVILLE,,1006,CITY
5731,SIXTY LAKES,,1006,CITY
5732,WHITE HOUSE,,1006,CITY
5733,TWINING,,1006,CITY
5734,ZION,,1006,CITY
5735,WILLIAMSPORT,,1006,CITY
5736,UBLY,,1006,CITY
5737,APPLE CANYON LAKE,,1006,CITY
5738,FREEPORT,,1006,CITY
5739,UNIONVILLE,,1006,CITY
5740,VICKERYVILLE,,1006,CITY
5741,DE KALB,,1006,CITY
5742,VANDERBILT,,1006,CITY
5743,APPLE RIVER,,1006,CITY
5744,WARTRACE,,1006,CITY
5745,BELVIDERE,,1006,CITY
5746,ROCKFORD,,1006,CITY
5747,VASSAR,,1006,CITY
5748,WATERTOWN,,1006,CITY
5749,VESTABURG,,1006,CITY
5750,BYRON,,1006,CITY
5751,WEST BRANCH,,1006,CITY
5752,CEDARVILLE,,1006,CITY
5753,WEIDMAN,,1006,CITY
5754,CHERRY VALLEY,,1006,CITY
5755,APISON,,1006,CITY
5756,WHITTEMORE,,1006,CITY
5757,CAPRON,,1006,CITY
5758,OOLTEWAH,,1006,CITY
5759,BENTON,,1006,CITY
5760,DAKOTA,,1006,CITY
5761,WINN,,1006,CITY
5762,CLEVELAND,,1006,CITY
5763,DAVIS,,1006,CITY
5764,ALLEN,,1006,CITY
5765,JAMES ISLAND,,1006,CITY
5766,DURAND,,1006,CITY
